date,state,fips,cases,deaths,days,Total,Pop,casespm,casespt
2020-03-30,Vermont,50,256,12,70,2.1,628061,407.60372002082596,0.40760372002082595
2020-03-31,Vermont,50,293,13,71,2.1,628061,466.515195180086,0.466515195180086
2020-04-01,Vermont,50,321,16,72,2.1,628061,511.09685205736383,0.5110968520573639
2020-04-02,Vermont,50,338,17,73,2.1,628061,538.1642865899968,0.5381642865899968
2020-04-03,Vermont,50,389,17,74,2.1,628061,619.3665901878958,0.6193665901878957
2020-04-04,Vermont,50,461,20,75,2.1,628061,734.005136443753,0.734005136443753
2020-04-05,Vermont,50,512,22,76,2.1,628061,815.2074400416519,0.8152074400416519
2020-04-06,Vermont,50,543,23,77,2.1,628061,864.5657030129239,0.8645657030129239
2020-04-07,Vermont,50,575,23,78,2.1,628061,915.5161680155272,0.9155161680155272
2020-04-08,Vermont,50,605,23,79,2.1,628061,963.2822289554678,0.9632822289554678
2020-04-09,Vermont,50,628,23,80,2.1,628061,999.9028756760887,0.9999028756760887
2020-04-10,Vermont,50,679,24,81,2.1,628061,1081.1051792739877,1.0811051792739879
2020-04-11,Vermont,50,711,24,82,2.1,628061,1132.055644276591,1.132055644276591
2020-04-12,Vermont,50,727,26,83,2.1,628061,1157.5308767778927,1.1575308767778927
2020-04-13,Vermont,50,748,27,84,2.1,628061,1190.967119435851,1.190967119435851
2020-04-14,Vermont,50,752,28,85,2.1,628061,1197.3359275611765,1.1973359275611763
2020-04-15,Vermont,50,759,29,86,2.1,628061,1208.4813417804958,1.2084813417804958
2020-04-16,Vermont,50,768,34,87,2.1,628061,1222.8111600624782,1.222811160062478
2020-04-17,Vermont,50,779,34,88,2.1,628061,1240.325382407123,1.240325382407123
2020-04-18,Vermont,50,803,36,89,2.1,628061,1278.5382311590752,1.2785382311590752
2020-04-19,Vermont,50,812,36,90,2.1,628061,1292.8680494410576,1.2928680494410576
2020-04-20,Vermont,50,816,37,91,2.1,628061,1299.236857566383,1.299236857566383
2020-04-21,Vermont,50,818,39,92,2.1,628061,1302.4212616290456,1.3024212616290456
2020-04-22,Vermont,50,823,39,93,2.1,628061,1310.3822717857024,1.3103822717857023
2020-04-23,Vermont,50,825,42,94,2.1,628061,1313.566675848365,1.313566675848365
2020-04-24,Vermont,50,827,43,95,2.1,628061,1316.7510799110278,1.3167510799110278
2020-04-25,Vermont,50,843,45,96,2.1,628061,1342.2263124123294,1.3422263124123295
2020-04-26,Vermont,50,851,45,97,2.1,628061,1354.9639286629802,1.3549639286629802
2020-04-27,Vermont,50,855,46,98,2.1,628061,1361.3327367883055,1.3613327367883055
2020-04-28,Vermont,50,862,46,99,2.1,628061,1372.4781510076252,1.3724781510076252
2020-04-29,Vermont,50,862,46,100,2.1,628061,1372.4781510076252,1.3724781510076252
2020-04-30,Vermont,50,866,48,101,2.1,628061,1378.8469591329506,1.3788469591329506
2020-05-01,Vermont,50,879,49,102,2.1,628061,1399.5455855402581,1.399545585540258
2020-05-02,Vermont,50,886,50,103,2.1,628061,1410.6909997595774,1.4106909997595776
2020-05-03,Vermont,50,897,52,104,2.1,628061,1428.2052221042222,1.4282052221042223
2020-05-04,Vermont,50,902,52,105,2.1,628061,1436.166232260879,1.4361662322608792
2020-05-05,Vermont,50,907,52,106,2.1,628061,1444.1272424175359,1.4441272424175358
2020-05-06,Vermont,50,908,52,107,2.1,628061,1445.7194444488673,1.4457194444488672
2020-05-07,Vermont,50,916,53,108,2.1,628061,1458.457060699518,1.4584570606995182
2020-05-08,Vermont,50,919,53,109,2.1,628061,1463.2336667935122,1.4632336667935122
2020-05-09,Vermont,50,921,53,110,2.1,628061,1466.4180708561748,1.4664180708561747
2020-05-10,Vermont,50,926,53,111,2.1,628061,1474.3790810128314,1.4743790810128314
2020-05-11,Vermont,50,926,53,112,2.1,628061,1474.3790810128314,1.4743790810128314
2020-05-12,Vermont,50,927,53,113,2.1,628061,1475.9712830441629,1.475971283044163
2020-05-13,Vermont,50,929,53,114,2.1,628061,1479.1556871068256,1.4791556871068257
